restaurant_id,name,category,city
e348b9f6-1cdf-4928-a756-aed19cee5032,Restaurant_e348b9f6,Dessert,Chicago
280af32d-af87-4401-91eb-86eef6373e33,Restaurant_280af32d,Bar,Chicago
959f8817-126b-46dd-b98e-6b17019b0d60,Restaurant_959f8817,Cafe,San Diego
cb88e26e-c19d-4240-a884-f3ae553963e9,Restaurant_cb88e26e,Dessert,San Antonio
892e0120-61fa-4c1e-837e-4c1532976732,Restaurant_892e0120,Cafe,Philadelphia
c3ea5b0f-68bf-4d9a-a647-318791899084,Restaurant_c3ea5b0f,Fine Dining,Los Angeles
fe2386a1-c495-4a8d-b09a-37447dca159b,Restaurant_fe2386a1,Cafe,San Diego
7ffd0a11-8137-464d-8eb9-2a0ad47b8af6,Restaurant_7ffd0a11,Fine Dining,San Diego
081bb98b-64cf-41b9-ad5f-bb0f6cfe2d4b,Restaurant_081bb98b,Bar,Philadelphia
ba663666-541e-4fb8-b9ab-2e725155b850,Restaurant_ba663666,Italian,San Diego
25980da9-0c9b-4792-bbfd-c008377bd241,Restaurant_25980da9,Asian,Chicago
09653a4a-f208-4278-8d2f-de9d2e0120b6,Restaurant_09653a4a,Dessert,Houston
be705393-572a-4b13-9044-84795be0099a,Restaurant_be705393,Asian,Phoenix
59575f9e-2199-4768-82ad-3f47327b39cd,Restaurant_59575f9e,Asian,Phoenix
6ae7fe19-f7dc-441f-ab6e-45c755db77e0,Restaurant_6ae7fe19,Cafe,New York
80d2a0b2-8a89-40ac-ba96-dbef1008bdd9,Restaurant_80d2a0b2,Fine Dining,Los Angeles
b0c11d40-6a65-46e1-8367-3791186f8bab,Restaurant_b0c11d40,Fine Dining,San Antonio
520234dc-03cb-435d-b75f-98ff089fafbb,Restaurant_520234dc,Dessert,Houston
13a942c4-f761-4e4c-aa09-239158a4df16,Restaurant_13a942c4,Dessert,San Diego
39d37ed6-a11a-46ad-a72d-8ffa982aff80,Restaurant_39d37ed6,Dessert,New York
d0c8d349-4189-4247-ba65-b041962f9d56,Restaurant_d0c8d349,Mexican,Phoenix
a17a5088-e8a6-46fd-8445-e421cba18314,Restaurant_a17a5088,Fine Dining,San Antonio
7639dbdc-43a8-480b-97fc-32f147e6cda2,Restaurant_7639dbdc,Fine Dining,Phoenix
ece70be7-1347-4e5a-a1d8-e26b53a9808c,Restaurant_ece70be7,Asian,San Diego
742cf361-b592-4220-a397-bfe878f136ae,Restaurant_742cf361,Asian,San Antonio
acd0b2ef-bab2-4c30-89b5-86122c8dac8f,Restaurant_acd0b2ef,Asian,Philadelphia
4c058796-99ca-4817-a20d-047e0e2cb2cb,Restaurant_4c058796,Dessert,Phoenix
cc196191-ebe4-4a05-a814-1e75de266ff4,Restaurant_cc196191,Cafe,Phoenix
bc56d00c-5157-4716-94c8-cd870069eede,Restaurant_bc56d00c,Fine Dining,Los Angeles
7dfbd57d-e2d0-42cb-a415-e0dceba72f3a,Restaurant_7dfbd57d,Fine Dining,Philadelphia
03242a95-aa75-4b7f-bfde-af89916d6cd3,Restaurant_03242a95,Mexican,Chicago
efa62e06-1043-4892-bedd-2db96de46d0c,Restaurant_efa62e06,Fine Dining,Houston
89ba3bc7-2c33-42a2-8930-da58abffaa8e,Restaurant_89ba3bc7,Dessert,Phoenix
abf23585-5241-40af-bc31-e7530b76f06d,Restaurant_abf23585,Cafe,Los Angeles
c58575a0-f7c6-4084-bd83-c02c786b9cf3,Restaurant_c58575a0,Fine Dining,
40a42e46-3604-4855-9bae-a41e8897a5fc,Restaurant_40a42e46,Fine Dining,Philadelphia
f45f3d99-dc82-45d7-b702-87fd5f236626,Restaurant_f45f3d99,Fast Food,Phoenix
92548bdb-b00a-47df-8c2f-f06282c62ba2,Restaurant_92548bdb,Italian,Chicago
deb70be3-6381-472e-9f9f-738153432648,Restaurant_deb70be3,Cafe,New York
c15dbd3e-8856-4e6d-b546-d85937eb723d,Restaurant_c15dbd3e,Italian,Phoenix
1a3ffa8d-df07-4f46-bf94-7562ff8cf183,Restaurant_1a3ffa8d,Fast Food,San Diego
5305ec4c-c7dc-4f33-8c4b-bed9e99e09a0,Restaurant_5305ec4c,Mexican,New York
8563c3ad-8b5e-4c94-aa2c-7cc337cee62a,Restaurant_8563c3ad,Cafe,San Diego
700e225f-51dd-4c53-9941-b7bc6bff5077,Restaurant_700e225f,Dessert,San Diego
58a230d8-ca29-421d-b3f8-8c819d9a56fb,Restaurant_58a230d8,Asian,Chicago
88ec7442-bb4e-47ba-bbb1-99b54a5bd5be,Restaurant_88ec7442,Italian,Phoenix
7553bc44-ddb8-41f5-abb4-d99599f20649,Restaurant_7553bc44,Dessert,
56134e5f-5740-422b-b4c7-4b2485fbc087,Restaurant_56134e5f,Mexican,San Antonio
a407764d-e7ae-442f-a158-df726c5b9a00,Restaurant_a407764d,Dessert,Los Angeles
cfd30001-4b3b-435c-8487-a153cf971fea,Restaurant_cfd30001,Italian,Chicago
36452da2-71e8-4f3d-a65b-2b5ee62a2010,Restaurant_36452da2,Fast Food,Phoenix
06ce802e-73e8-400a-baed-4121e746fcf0,Restaurant_06ce802e,Mexican,Houston
4e2fdbc8-b85c-42fb-bf4c-33ece87e776c,Restaurant_4e2fdbc8,Mexican,San Antonio
6a290803-4ed6-4ef7-b205-56f00a8f3eab,Restaurant_6a290803,Fine Dining,San Antonio
3708f868-b314-4fcf-b9a4-5bae982b557e,Restaurant_3708f868,Dessert,San Diego
e5fd3fdd-7124-48d4-9038-ac67d4f72d00,Restaurant_e5fd3fdd,Cafe,San Antonio
398f5b45-7202-4898-a868-a8e54cfe501d,Restaurant_398f5b45,Cafe,New York
b00c4c31-b642-47c0-b316-12c5b9798bd5,Restaurant_b00c4c31,Mexican,Houston
05562c34-b1ac-44cc-b953-036b0647ca0c,Restaurant_05562c34,Fine Dining,Phoenix
03a8ee8c-adc0-4e3e-8786-432914cac95d,Restaurant_03a8ee8c,Mexican,Chicago
18b10f92-1a0d-496a-b2bb-1ae36127b38b,Restaurant_18b10f92,Fine Dining,Chicago
b3a683c0-5ac6-4f40-8c38-408840217bde,Restaurant_b3a683c0,Mexican,Chicago
7bd3c21c-4987-4761-855e-6668828cdcf8,Restaurant_7bd3c21c,Italian,San Antonio
2a398249-0283-4270-a72f-b63d66a8d4ad,Restaurant_2a398249,Dessert,San Diego
fb43e998-2ade-4d34-8b64-8819dfc98cae,Restaurant_fb43e998,Cafe,New York
ce348c6d-fa4c-4804-a8a6-49348becb53c,Restaurant_ce348c6d,Fine Dining,Phoenix
482e76d1-c9b0-4809-ab4b-54ccd4ccf65e,Restaurant_482e76d1,Cafe,San Diego
5b0e1dbe-364c-4e8a-b361-96107ab0650d,Restaurant_5b0e1dbe,Mexican,Houston
51f196e2-7a64-41a0-80f8-7748d1633480,Restaurant_51f196e2,Cafe,
94e303e1-dd81-4f7e-9888-81cf9705918d,Restaurant_94e303e1,Bar,Los Angeles
81332f5f-c511-4845-a6e3-d3bcf0311dba,Restaurant_81332f5f,Fine Dining,Chicago
7df32201-e522-4ea2-aaf0-e36c82a7dc44,Restaurant_7df32201,Cafe,Chicago
206092cc-10f1-47b1-8da5-32ee968c6585,Restaurant_206092cc,Mexican,New York
13aac759-643b-4b7f-a1f7-6e67c058bc23,Restaurant_13aac759,Fast Food,Phoenix
a680e483-8a69-4c75-a1d7-c405b04c75e3,Restaurant_a680e483,Cafe,San Diego
3e17b688-e9c7-411e-8a74-8cf17bf9d79d,Restaurant_3e17b688,Mexican,San Diego
65294dd5-a810-45f3-87f2-2020806afff5,Restaurant_65294dd5,Cafe,San Antonio
3621d5d0-4199-441e-9216-aef1349374ac,Restaurant_3621d5d0,Cafe,San Diego
e363ca07-0e7e-4ab7-985b-a2e6e3b34300,Restaurant_e363ca07,Dessert,Los Angeles
dd89d1cd-1395-43df-9a93-0aa085904b90,Restaurant_dd89d1cd,Italian,San Antonio
e72b3831-c10b-49ce-8531-72bf719ea1eb,Restaurant_e72b3831,Asian,Phoenix
d075a34d-fe6f-4881-b737-28a39ce92928,Restaurant_d075a34d,Italian,Los Angeles
4b693293-bed3-437c-8453-492b03b3aeca,Restaurant_4b693293,Fine Dining,New York
a61cd1fd-c361-4478-9be6-83592a69554b,Restaurant_a61cd1fd,Cafe,New York
745f8dc9-5fbd-44ec-8e3d-5b676b0118ae,Restaurant_745f8dc9,Fast Food,San Diego
1030fbec-dc76-4026-b3fd-387524e5f754,Restaurant_1030fbec,Dessert,Phoenix
ce158961-b9e9-4699-8644-b4dda9a49c33,Restaurant_ce158961,Fast Food,San Antonio
c12e0f7e-4d5d-44f3-8c6f-290e0421f6fe,Restaurant_c12e0f7e,Dessert,Los Angeles
b1811537-3099-413c-937a-5b497e92e79d,Restaurant_b1811537,Dessert,Philadelphia
0719e2db-533d-4672-bb48-acd3ab2e2177,Restaurant_0719e2db,Bar,Philadelphia
8a824dbd-dbd0-4ac3-b9a7-caacfef05eb8,Restaurant_8a824dbd,Asian,Los Angeles
9f9f36a9-a1d9-4124-a58f-09bc07a3f666,Restaurant_9f9f36a9,Fast Food,Philadelphia
6d052899-3e69-4563-95f9-0ef430bee727,Restaurant_6d052899,Bar,San Diego
f98aae2d-49a1-4d2b-8a90-a4706b759dbb,Restaurant_f98aae2d,Cafe,San Antonio
9c799db2-aabb-4127-8a0b-1dc48a7dfba6,Restaurant_9c799db2,Italian,San Diego
a445387d-45c9-49cb-9ced-5042773fe60c,Restaurant_a445387d,Mexican,Philadelphia
f1794a04-140f-4497-ba97-6e0c6b8189b2,Restaurant_f1794a04,Cafe,Philadelphia
4a96a9ce-4704-49b9-abcc-bbbaf4057368,Restaurant_4a96a9ce,Mexican,San Antonio
8ba510fd-8f77-4f92-a7ba-e7147672c1cb,Restaurant_8ba510fd,Italian,San Diego
4cb66116-2660-47cd-94a4-69886de650f0,Restaurant_4cb66116,Bar,New York
ae2f8c17-7c83-4f6c-88cb-fbd02c9f96a3,Restaurant_ae2f8c17,Fine Dining,Philadelphia
bbba26f6-a87c-41d0-9786-a7e380a8df54,Restaurant_bbba26f6,Dessert,San Diego
0ea246a1-a73a-46f5-9803-db3b5a970600,Restaurant_0ea246a1,Italian,Houston
700c9c9d-5e76-4da6-90bd-ad6707412e77,Restaurant_700c9c9d,Cafe,Chicago
3682ca0d-bed4-489d-809b-28b8b82afbbd,Restaurant_3682ca0d,Cafe,San Diego
a56439b7-da9d-4991-a6ff-1ca204b73ed3,Restaurant_a56439b7,Dessert,Los Angeles
8a693dd3-f4d7-4b69-99ec-e6030c397756,Restaurant_8a693dd3,Italian,Houston
bac53831-0868-41a5-966d-0877f7c06a6c,Restaurant_bac53831,Fast Food,Phoenix
7bf44749-d3d3-4d82-8b87-11d15a0c16aa,Restaurant_7bf44749,Italian,San Antonio
c4f8620a-e5d6-4157-acd9-cf1cbb5edff2,Restaurant_c4f8620a,Mexican,Houston
de124b64-3215-4d50-a28e-25496cf1ebe1,Restaurant_de124b64,Mexican,San Diego
d580e005-fae2-45d6-bab9-f53542aa5869,Restaurant_d580e005,Mexican,Chicago
2ca7659c-afd6-4b81-a47e-070036dc84a3,Restaurant_2ca7659c,Dessert,Phoenix
812636b2-574c-48ec-981c-10e09446a4d1,Restaurant_812636b2,Cafe,San Antonio
3c1dca81-d1c2-4ff8-aaf8-3f2667d88aa6,Restaurant_3c1dca81,Dessert,San Diego
73c198e3-a073-4b61-bf3c-ac3f92f1fa4f,Restaurant_73c198e3,Fine Dining,San Diego
d95c1d16-86f3-4339-88a2-7e05e845138d,Restaurant_d95c1d16,Fast Food,San Antonio
d0f84ff1-f7fc-41fe-b8c1-0937b647ffcc,Restaurant_d0f84ff1,Fine Dining,Chicago
055cb8ef-23ca-4ae1-812f-f3694c75b937,Restaurant_055cb8ef,Mexican,Phoenix
8d6cb6e5-acfb-48c9-ad8c-60743f292760,Restaurant_8d6cb6e5,Bar,Philadelphia
ce8bd7f1-a388-471e-a1b8-614484d9c4d5,Restaurant_ce8bd7f1,Cafe,New York
291bc536-c2d1-45f4-816c-5fa29cd71df9,Restaurant_291bc536,Cafe,Phoenix
5391a206-1ea1-44a6-a486-be76ab9bb9ef,Restaurant_5391a206,Dessert,Chicago
4519b570-71ab-4c71-8e24-ce31bc4bd652,Restaurant_4519b570,Dessert,San Diego
a2f909d5-3430-4672-9c59-c8c37d48c987,Restaurant_a2f909d5,Asian,Philadelphia
3cd8bc5f-e2b8-4063-bf6e-8a36ccc09886,Restaurant_3cd8bc5f,Bar,San Diego
d07b45b4-38d7-4a1a-b42d-5c827c207521,Restaurant_d07b45b4,Asian,Houston
34a84f39-3f33-4740-b9cc-c7948395e1f4,Restaurant_34a84f39,Fine Dining,San Antonio
14367c9f-3bc1-4e18-97a5-228046d3fc72,Restaurant_14367c9f,Fine Dining,San Antonio
861c72e3-aa0b-453f-906c-9bb33c431f6d,Restaurant_861c72e3,Italian,Philadelphia
a8c6bb42-5e40-4412-9f40-1cb8c4d6d3a8,Restaurant_a8c6bb42,Dessert,San Antonio
c07ae9fd-3811-4c3e-9836-151c444de776,Restaurant_c07ae9fd,Bar,Chicago
2b0fbb63-45a2-4435-acf0-52bb53cb926f,Restaurant_2b0fbb63,Dessert,New York
848f15b4-fe49-4cbb-8ea1-26fedce3349e,Restaurant_848f15b4,Fast Food,Philadelphia
489b08da-dc7b-4891-b60c-2173e20e065f,Restaurant_489b08da,Mexican,San Diego
6e9c7499-1961-4679-bf44-8fc1f5e5fa06,Restaurant_6e9c7499,Mexican,San Diego
2c73cd07-fddd-4163-909c-79b5164704b4,Restaurant_2c73cd07,Italian,Chicago
6da52003-7f22-4e77-b048-16c7a50e32ff,Restaurant_6da52003,Bar,Chicago
d4d96094-5c0b-43bb-a6fb-b023063b67bd,Restaurant_d4d96094,Mexican,San Diego
f37f669f-031b-493b-94c0-369ae0393ebe,Restaurant_f37f669f,Cafe,Philadelphia
d4b09873-4574-4714-a16a-dda81f37dd4e,Restaurant_d4b09873,Bar,Los Angeles
83ae76a7-dead-46ef-9153-5638f87cecfe,Restaurant_83ae76a7,Asian,San Antonio
d1dd679e-9a9a-41c9-96cb-1f0bc69c0c3f,Restaurant_d1dd679e,Asian,San Diego
45b0938c-20b5-44f7-ba55-65896d1662df,Restaurant_45b0938c,Italian,Los Angeles
b0d4cf6c-a83c-4295-9757-136e19761ae8,Restaurant_b0d4cf6c,Fine Dining,Phoenix
c5804d39-46f7-4417-9fad-e021516d5d62,Restaurant_c5804d39,Fine Dining,Los Angeles
3c408f0d-a043-44b2-afde-67e10bf10fa1,Restaurant_3c408f0d,Bar,Los Angeles
711d7945-a397-450c-849a-192d9bcde467,Restaurant_711d7945,Mexican,San Diego
1a440457-315f-4e41-974b-192a91bfcb16,Restaurant_1a440457,Fast Food,Phoenix
184e7856-9364-4b30-b45b-bbd84e2d433e,Restaurant_184e7856,Italian,New York
617905f8-1251-4ff5-b504-303b7a6c62bd,Restaurant_617905f8,Asian,New York
96030131-5631-404b-bd7a-4fde24ff62a5,Restaurant_96030131,Cafe,Philadelphia
c493bd8d-e433-435b-a60f-743cb2ce90f6,Restaurant_c493bd8d,Asian,San Antonio
cb2232f6-d082-47f5-a6ad-c4a409fee0d8,Restaurant_cb2232f6,Fast Food,Houston
9344af26-ebac-4e87-903e-d658603448f3,Restaurant_9344af26,Bar,Chicago
8b1e2951-30c6-4da5-928f-f9986dc9515e,Restaurant_8b1e2951,Fast Food,Chicago
b31dd530-103a-4068-a0fc-056c0adf612f,Restaurant_b31dd530,Mexican,San Antonio
12309127-0449-4c6b-8d64-965a4b1a13be,Restaurant_12309127,Fine Dining,San Diego
7af2fbf8-9766-457d-88c7-f286c96fd611,Restaurant_7af2fbf8,Fast Food,Houston
168cb236-5477-4d53-8aca-bf7fc299f4ed,Restaurant_168cb236,Dessert,Phoenix
09e7dbef-fe07-413c-b571-7d96d0f8b7a0,Restaurant_09e7dbef,Dessert,Phoenix
460de04e-3b64-41e3-8d9f-7f50e0d111ad,Restaurant_460de04e,Italian,San Diego
f7212fd6-1378-418f-aff0-ff0cbead6331,Restaurant_f7212fd6,Cafe,Chicago
72646644-56ff-41a3-a842-2ea3016eff15,Restaurant_72646644,Mexican,San Diego
d92ae15b-4aef-4d57-a0ed-b928cddcc1c7,Restaurant_d92ae15b,Asian,Phoenix
5a01362f-2397-42e1-b29a-4a77b3e28843,Restaurant_5a01362f,Bar,Phoenix
78a82b1f-f65a-49b7-9644-2a0a7f03d6ba,Restaurant_78a82b1f,Dessert,Phoenix
08cb5125-9181-498c-b47e-ecccb44af67d,Restaurant_08cb5125,Fine Dining,San Antonio
c33d7155-cfc8-4ca9-ae86-9df567298cef,Restaurant_c33d7155,Dessert,Los Angeles
4387e066-fd32-4bfa-9561-18100a2eec63,Restaurant_4387e066,Fine Dining,San Antonio
4ca6e2e5-8a98-4be3-8ea3-0c03a584b46f,Restaurant_4ca6e2e5,Asian,Phoenix
e1ebdf15-1ed6-4665-8465-f64d578b7e8e,Restaurant_e1ebdf15,Cafe,New York
3d219c44-ca32-4233-b350-82c23b535f64,Restaurant_3d219c44,Bar,Phoenix
509b7b04-eea8-44a6-b3b4-35a7a4121d30,Restaurant_509b7b04,Italian,New York
a0778b4d-ae29-4b03-bafb-f259d2333d07,Restaurant_a0778b4d,Dessert,Phoenix
f121bf87-04d2-45bd-bd6f-8d1cb5d3709e,Restaurant_f121bf87,Fine Dining,Philadelphia
57cdcf3d-efc3-434e-8aa4-ab193860a3a9,Restaurant_57cdcf3d,Fine Dining,Houston
e8a5e238-a332-4312-a286-3818c2e1debe,Restaurant_e8a5e238,Cafe,Chicago
5bc8ad2b-4d8a-4559-8941-4d3aeb9e5ab7,Restaurant_5bc8ad2b,Mexican,New York
c538d00c-9773-4e03-8eb9-fbffa4910540,Restaurant_c538d00c,Cafe,San Diego
f4412ff7-3a8a-44be-a3c0-0fc036eb328c,Restaurant_f4412ff7,Italian,Philadelphia
37c7c47f-3140-447a-8eb8-f1aaa516d707,Restaurant_37c7c47f,Fast Food,Los Angeles
6f27e48c-d4ac-46a2-bdf3-97e9c0cd901a,Restaurant_6f27e48c,Cafe,Philadelphia
13f71213-9d15-4e6a-b395-35b80f46698e,Restaurant_13f71213,Bar,Chicago
4849ca88-45b3-471d-8020-0946c65fa874,Restaurant_4849ca88,Fine Dining,Chicago
b3cf0405-071d-4438-bc01-8c938b9a4959,Restaurant_b3cf0405,Asian,Phoenix
7ccc3777-c2ed-48a5-968c-4bb57b3b6ac2,Restaurant_7ccc3777,Fast Food,Phoenix
f3a9ca99-1e61-4385-8f0e-345d60648700,Restaurant_f3a9ca99,Dessert,Phoenix
5245a846-0ffe-498c-9b6b-3d407b759edb,Restaurant_5245a846,Asian,Los Angeles
c27eecb1-613d-4964-a260-235b7a977333,Restaurant_c27eecb1,Dessert,Los Angeles
945a5dba-2767-4dfe-ada3-e9bdefd2e167,Restaurant_945a5dba,Fast Food,Houston
c5002bf7-2b7b-4db5-87fe-461e8e76308c,Restaurant_c5002bf7,Bar,Philadelphia
e3b3ac52-1916-4b70-b6e6-c3f5dc94d0ea,Restaurant_e3b3ac52,Mexican,San Antonio
d10b021e-99c3-49bd-9cd5-cb81c83ddd8d,Restaurant_d10b021e,Italian,Phoenix
be12f127-4aec-4e01-8e0d-c4f3c10a49ec,Restaurant_be12f127,Mexican,San Diego
9b10102f-3a3f-413b-be59-f6dd895b400f,Restaurant_9b10102f,Asian,Phoenix
765ec82c-4f1f-4d1d-b511-1224f86ecb18,Restaurant_765ec82c,Bar,Philadelphia
40aa832c-6598-42b0-861f-5a22f46ca6e4,Restaurant_40aa832c,Mexican,Houston
f9db88db-7c0c-4ef5-b11e-273532354fce,Restaurant_f9db88db,Dessert,New York
412955e9-1fb1-48ce-9101-b5a910eb4e4b,Restaurant_412955e9,Asian,Houston
a1ce84e4-3255-4ca0-b46f-7393b364eef4,Restaurant_a1ce84e4,Mexican,San Diego
db46c4a2-bf50-4c03-a44a-0ef808b39b52,Restaurant_db46c4a2,Cafe,San Antonio
50546b48-b0fd-4af5-9c0b-5855a30c958e,Restaurant_50546b48,Mexican,Chicago
f5c35fcc-1f69-42f6-a38e-ae69e6717f46,Restaurant_f5c35fcc,Italian,New York
68179517-40f8-435c-8281-5b22e1223b9b,Restaurant_68179517,Cafe,San Diego
0bb440de-90dd-49eb-9b5a-b5014c38ab95,Restaurant_0bb440de,Mexican,Los Angeles
ecfceabc-555d-4f65-a01e-dadeb42ae393,Restaurant_ecfceabc,Fine Dining,Chicago
6ee5775f-c31b-4b6f-9e18-bffacd102f76,Restaurant_6ee5775f,Bar,San Diego
3ba17e2e-3881-4931-967c-a0f7e6cf71cb,Restaurant_3ba17e2e,Asian,San Antonio
14c852f1-cd7c-47a9-a663-7f3386cb8f52,Restaurant_14c852f1,Fast Food,San Antonio
62f2735a-2003-4d85-b243-8dc5851ca925,Restaurant_62f2735a,Mexican,San Diego
1edea6ef-1ce4-40bc-913b-a0770885813c,Restaurant_1edea6ef,Bar,Phoenix
1ba8e6e1-d818-4e19-a80c-90a61bbc735b,Restaurant_1ba8e6e1,Italian,Philadelphia
6340718d-8259-45fe-a292-4e54a5522fd4,Restaurant_6340718d,Fine Dining,San Diego
7063878a-0737-4bbe-a7af-15b41dbac669,Restaurant_7063878a,Dessert,
123cb310-0de1-4022-b9dc-f29d22bce341,Restaurant_123cb310,Asian,Los Angeles
d3fdbfd4-9e3c-4a63-af8e-3cb3586505c2,Restaurant_d3fdbfd4,Asian,Philadelphia
29283783-85c4-4ffa-a34f-f62dbc4601fe,Restaurant_29283783,Italian,San Antonio
2d146994-e521-4112-b60b-2565137ff923,Restaurant_2d146994,Cafe,Houston
5dadfb8c-f2bb-4d01-abbc-31b6b523c02b,Restaurant_5dadfb8c,Mexican,San Diego
6a8364ac-b7a1-4a72-82d6-595b87094fcb,Restaurant_6a8364ac,Mexican,Houston
cc346d4e-a062-4262-9fd2-b071187a46c4,Restaurant_cc346d4e,Italian,New York
aa78106b-d133-4106-99ba-a6193fb1fc11,Restaurant_aa78106b,Asian,Houston
14a65af6-9a2f-46c5-a0b7-162baf0be4b7,Restaurant_14a65af6,Fast Food,Houston
79099e16-5669-4d8d-8535-4f2c3fd52a88,Restaurant_79099e16,Mexican,Houston
20edf862-75ee-4ce9-8a15-8cb4e08efc45,Restaurant_20edf862,Fine Dining,Houston
be911976-c4e4-4438-ab0c-13ac8da37887,Restaurant_be911976,Asian,Chicago
79111880-1db2-4f4d-9790-093441deb238,Restaurant_79111880,Italian,Phoenix
775dee42-aaed-4e20-8c1f-b310a3da0d66,Restaurant_775dee42,Fast Food,Chicago
5d451e05-eb4f-48f8-9f5b-2cb6f6a5d9a1,Restaurant_5d451e05,Cafe,Chicago
eee94a81-bf5a-4785-8d98-d2a22f28f7fc,Restaurant_eee94a81,Mexican,New York
72dda4d3-3339-49c3-b7fe-79719fa16425,Restaurant_72dda4d3,Fast Food,New York
7388a010-d8f2-4987-84d4-a253430ff751,Restaurant_7388a010,Asian,Houston
88186ec1-285a-43c7-aa39-fb0300b3f34d,Restaurant_88186ec1,Asian,New York
b5216863-c2d7-4ce3-903b-52e572460f58,Restaurant_b5216863,Fast Food,Phoenix
4da2500d-3180-4aea-ab41-2b14ab806b1c,Restaurant_4da2500d,Italian,Chicago
b615ec27-c5c9-47de-9040-0b35344cd7b0,Restaurant_b615ec27,Bar,Los Angeles
dd170b94-cbc6-48a4-b8d9-1ec51cc4a6cd,Restaurant_dd170b94,Mexican,San Diego
06f3a676-4e2a-479a-8dc5-8736cc711506,Restaurant_06f3a676,Dessert,Philadelphia
54a33f23-be6a-4daa-be47-e22dfaaf9e99,Restaurant_54a33f23,Mexican,San Diego
31947412-df06-4d23-9735-409b4b6e2410,Restaurant_31947412,Fine Dining,New York
fb0e2509-6e90-42cc-8956-35464c6ec795,Restaurant_fb0e2509,Cafe,San Diego
7db6ac0c-1691-4f88-9115-004826a61083,Restaurant_7db6ac0c,Italian,New York
0572fe48-6eea-4796-b0e7-4d0f041df8fb,Restaurant_0572fe48,Dessert,San Antonio
9d5a8fce-9608-45b4-8328-948e95742f9e,Restaurant_9d5a8fce,Bar,Los Angeles
483c8f21-17e8-4517-bf73-c6316142f4a3,Restaurant_483c8f21,Dessert,San Diego
896f707d-0c20-4054-aa2d-553466e7e26a,Restaurant_896f707d,Mexican,Los Angeles
aaebb6c2-d5bd-41a4-b0db-d6125720cfab,Restaurant_aaebb6c2,Asian,Chicago
caed3e39-6dd0-4e17-9021-f53981d661ce,Restaurant_caed3e39,Mexican,Chicago
4d99eefc-0ca1-4259-aabb-a0e10d976d01,Restaurant_4d99eefc,Cafe,Philadelphia
8b98eafd-4e14-4e5a-84d0-7dcb9f69468f,Restaurant_8b98eafd,Bar,Phoenix
27b5ed79-e456-477a-acdb-ee491a500ec3,Restaurant_27b5ed79,Dessert,San Antonio
e2c2c953-ef21-469d-9039-bb5bc5f308b2,Restaurant_e2c2c953,Mexican,Los Angeles
1f435a95-64c3-4a8b-bc25-948beb6e68a6,Restaurant_1f435a95,Fine Dining,San Antonio
483e02a1-4506-4c6d-82b1-bbea63558b56,Restaurant_483e02a1,Dessert,Houston
90891806-3483-43ad-a141-01b412475210,Restaurant_90891806,Bar,Philadelphia
27b28bb1-f974-4e5b-9ee0-97de3356e330,Restaurant_27b28bb1,Dessert,San Antonio
db477f7c-ab0d-40b2-82ec-96f7ca03f9b5,Restaurant_db477f7c,Bar,Los Angeles
2a0d1f0a-ddcd-4c17-8688-334340b8a82c,Restaurant_2a0d1f0a,Asian,San Antonio
b608a520-8c7e-48be-bfbc-8897393fed73,Restaurant_b608a520,Asian,Phoenix
25940e84-48b4-4363-ba5f-42b7400bfd89,Restaurant_25940e84,Asian,Chicago
1b9e5216-2e87-4181-8a00-3b1f8aa39516,Restaurant_1b9e5216,Dessert,Los Angeles
969f5063-7592-4215-9a91-9f2995aa9816,Restaurant_969f5063,Mexican,Los Angeles
978cd62b-7d53-4b2d-850b-3899b3c32e9e,Restaurant_978cd62b,Mexican,San Antonio
73f1065a-59a1-44bd-ab2b-38aebd596ba6,Restaurant_73f1065a,Mexican,Philadelphia
c2764e73-8c47-4afb-a521-081e78e085ae,Restaurant_c2764e73,Fast Food,New York
5a9eeec4-db21-4631-a254-2ace911ac9e8,Restaurant_5a9eeec4,Asian,Los Angeles
ea76b518-61c4-4a0c-9a47-fc22d2d792a9,Restaurant_ea76b518,Bar,Philadelphia
b7d23b4f-72a1-4080-ab7c-2b936db29f28,Restaurant_b7d23b4f,Bar,New York
6ca250fa-2a0b-4cbf-9bfa-992eb6349654,Restaurant_6ca250fa,Cafe,Phoenix
d4c87b5f-ffa3-4c96-b8a3-eb60695612de,Restaurant_d4c87b5f,Asian,Los Angeles
ce59e95e-8e87-41f3-b5f4-bfa2fcfe8c72,Restaurant_ce59e95e,Fine Dining,Chicago
ec202325-3272-4769-98a5-66c0521a50d8,Restaurant_ec202325,Dessert,Houston
933a5f09-54f6-488c-a8ad-d60eded7cfdf,Restaurant_933a5f09,Mexican,Philadelphia
1f20d774-9da3-4b6e-8f63-091dab372f2a,Restaurant_1f20d774,Asian,Los Angeles
dc8750f4-e0ee-49ae-a922-1a75c9e0d97a,Restaurant_dc8750f4,Cafe,Houston
63199b85-3f9f-461e-9d36-c6abc397545c,Restaurant_63199b85,Bar,New York
a2054ce4-4d0d-41ac-b58e-9cbdd66c0f9b,Restaurant_a2054ce4,Cafe,New York
8be9b9c8-5a12-408a-b604-1d6a481496b9,Restaurant_8be9b9c8,Fast Food,Phoenix
39b529b2-485c-4134-8105-70469593e4f9,Restaurant_39b529b2,Cafe,Philadelphia
eb99c4f8-e28c-409e-8ead-85566dbbe802,Restaurant_eb99c4f8,Asian,New York
