engagement_id,restaurant_id,user_id,engagement_type,stars,engagement_date
e7c9289a-2844-455f-b535-201e4560c374,a9a6cc84-ea9a-4af0-88e8-e887f62dd334,2ca4b0d0-b46a-4ba0-bf99-3209204cc5aa,review,5.0,2023-01-26
495525d8-f75c-492c-beda-2aa7badbfa44,a58baba4-af0e-4e70-8c1f-169e98a6e67d,f06c236d-09d8-4315-8867-3ac4858abb6c,review,3.0,2022-07-12
5fe03629-94ec-4ec4-888f-5fb2c62beb54,9eba9f03-6ade-4dd4-a781-fbd2759d5fa9,972e06d4-f8b8-4c28-9489-31a6ae1e2d71,review,3.0,2022-04-06
ecaf7cc5-3aab-4a71-b318-5960b3486b7a,e358663d-b51e-4c54-b33f-b4ab9d41d461,62352ea2-ca5f-4f39-9ae9-50b2e44af250,review,4.0,2023-12-07
f93fb374-e2a9-4617-afc9-6948d2113b0c,892e0120-61fa-4c1e-837e-4c1532976732,94e85114-49ea-4018-af8f-56880c5971b6,review,5.0,2023-01-31
92943257-25f2-4dd2-b162-147bfda10adc,fe2386a1-c495-4a8d-b09a-37447dca159b,6bc156f7-5dac-4b93-93de-1bcc0dc3daa2,review,3.0,2023-04-11
696e36ff-9b70-4028-a552-954fa05aaa5d,809c6135-0034-40af-b345-bfe766099b71,be1c41fa-662c-4e33-9525-a27e136aee15,check-in,,2023-02-25
120cdec0-bbca-4b19-bd08-261436ebe267,caed3e39-6dd0-4e17-9021-f53981d661ce,edd57bfd-5766-4052-9072-c29eff2cee51,review,4.0,2023-07-04
7ba4b4fc-d619-4cf0-8c08-b22c9a2055db,3225910d-d54f-4704-a650-1c3419dc02c0,1d87faf9-7623-4334-bf86-7b5e58c940c7,review,4.0,2022-05-14
641a88c9-4f1b-4ece-a25e-65a20ad6e032,16b928f9-8b03-4132-8f6a-8940928b4b6c,a2d5cf2e-3108-4d95-987e-d8b833b21f5a,review,4.0,2023-09-11
5f7937d3-feb7-4faa-a1ca-9780c39694c8,8061f47a-a069-42a1-b586-7a8d4cadc624,9c05cb65-0489-48ab-9e03-729ab376ab1a,review,3.0,2023-12-03
5b96d005-92d7-4394-84ec-6068a2bdb0b1,9407fa86-066c-4e31-906a-23164d795d56,91c1d462-4fd7-45c5-952f-8caff723e57f,check-in,,2022-03-07
81d10d18-ff5a-4cca-9f11-78ff5f8b54ea,9a605d3c-a42b-490f-a2e0-504d7816986a,c87ca1ba-a6e7-4128-b382-183ee8356ec1,review,4.0,2023-06-23
679a2a46-0283-412c-820f-7acbabd9c41e,ce6844df-7d2b-4229-a40d-09afb0c4ff0d,de87d0d3-cadc-45a9-bd6c-7baffacc3c98,review,4.0,2023-04-19
c3ec95b7-ec85-42bb-970c-881e90d6ba54,629d6d4a-c0dc-495a-9c2a-7cde442d8582,5b0652c3-4aec-431a-a2f8-1c16b8c95ff1,check-in,,2022-12-22
2c7ffbf3-101c-4d5c-9a94-59ddf17f9ce4,a9a6cc84-ea9a-4af0-88e8-e887f62dd334,357c6aba-d570-4a07-bdc6-951dcae35dd4,review,5.0,2023-09-20
c4d447fa-695c-46e8-bbd6-ae688503d31b,24e2c16a-4876-4c5d-b58b-b3f2b8bbebee,8336263b-7164-4078-bb17-bca0b6be2e57,review,5.0,2022-07-03
8cdba721-eba1-47eb-8ee7-acb8f33e8227,f4d1b614-1937-4b9f-8eb6-01bcc17ebe6f,ae695fbd-f383-476b-b288-e8acabfd6057,review,3.0,2023-11-06
c08dfa80-505d-44a6-a0fb-1ac4c7a917cd,4747da38-bbae-4d07-ae2a-13ae9eeb25e9,31643f62-ea7f-4603-a67e-2c1eb1ee2cb6,review,4.0,2022-09-03
e04716a8-4e74-4540-b239-2610f8bd6a15,5ac23c57-02f7-406a-9077-d5b3ebc301bb,12185f2b-7190-4c1e-af2d-94401f08a82e,review,4.0,2023-11-14
603f99b9-6058-49df-a8e0-c0b378dea603,b0ba6957-6acb-4637-bf07-e3ef11d42b38,953ea6db-4149-4976-aae6-e9e701f5ed51,review,4.0,2023-02-26
896e7738-9d08-4098-be9e-ac5a4867c5b4,abf23585-5241-40af-bc31-e7530b76f06d,659c113a-75a5-4e1d-a0a6-f5e88337aedb,check-in,,2022-04-18
cba92795-50ac-4a2a-9a00-ea38f2d57cf6,16f5d1f4-8b79-41ce-8fad-9207b7a6e321,5a5581bd-6eb5-48c5-bd35-84eb5c33bc29,review,3.0,2023-04-07
a77c1408-db99-43a5-9e10-f111ff0ef91e,c389ed29-d9da-4776-b66f-ad753829254e,09a74792-ddd4-4f47-b607-7d1bb8abc811,review,4.0,2022-01-28
f3314f73-a299-4365-9207-307a94ce40ed,c208cc1e-7c3e-48b8-83a0-9b44deaeb06d,c6fb5a65-95d5-4290-8084-e362da7b0890,review,3.0,2022-12-18
1fdac5b3-5737-478d-aad8-f9e9c5ba4f35,1e1e1873-9bb4-48bc-a516-b6907a9504c6,d8e3dc24-a6a1-4de4-9211-e920414b65b8,check-in,,2022-01-11
ffbdf28f-d4ac-4c24-8d46-caa46e0c5887,fd6dd220-7915-4191-b6ef-264bd3ac2100,966ab2b1-c04c-4a39-80f6-9c755a550279,review,3.0,2023-11-18
ba26c9b1-30d6-42b6-9761-9bfc0c17c2eb,05562c34-b1ac-44cc-b953-036b0647ca0c,9120e0e3-23e6-4f64-a609-b7fb09c9ac2f,review,5.0,2023-07-16
fab2a589-b937-46aa-b9f5-3ec0198cb720,ef012a7b-9cac-4f58-8d25-77cbee249bd1,1e1589fe-4f75-4c76-b0a8-553e7d444cd8,check-in,,2023-04-28
905608e3-7298-4ba3-883d-d44a664c2d52,181433bc-ecb0-49af-a8ee-d59f3d46dfbf,5220f249-7f95-43fc-9e82-468e6d73dbaf,review,4.0,2022-01-19
53d18dd0-7e24-4f2f-802e-e11e2ed93cdd,3a3aff11-bf0a-4d80-a576-02428126a97d,cde2bede-480c-4178-8869-b319b7d503f4,review,5.0,2023-02-05
cea4f78b-4685-404c-b568-f79a8f552bca,46697af1-44f8-4491-abc2-044dcd8be5a0,71e9226d-8cd6-43b9-bf07-8d4098c49288,review,4.0,2022-06-07
88eaea50-5d5d-40e3-a1c1-b6989c16ae88,02f3a228-f6f2-4b76-a97e-5b7067856c90,d04a9f16-9ab2-4165-939f-300d8b365f1a,review,3.0,2022-08-10
40f3f600-fbb3-45aa-a2b9-eb6d032119a7,83ae76a7-dead-46ef-9153-5638f87cecfe,2f355736-4716-4db6-b3eb-0376312c5999,tip,,2023-02-04
a97499eb-c362-48fb-858b-fc77d4494a74,a937f45f-f2f0-4f53-92e2-c9c0dadc3f03,b7628bbd-61d3-44ed-afe8-c4302149230c,review,3.0,2022-09-02
b13a621e-887e-4109-a667-f1857a953333,428b9712-b99c-443e-ab7b-f3b4253d01d1,17692588-c2bb-4d4a-9b82-827f6011f4da,check-in,,2022-12-12
4908a47d-b3da-4a6c-9487-cfe81bb0def2,7a91bba0-697b-4009-a51c-74c8915186a3,cba8ec69-093d-46e8-b9de-66813b0f43da,check-in,,2022-04-09
6ff1c190-da63-4f95-9d3a-a8b3622158a0,5741756c-1ec7-441e-ae37-9ddb4ef19231,cf65cdda-12c9-4fb8-854b-0d76cff2a8ce,check-in,,2022-02-15
3822818b-6765-4a1b-a47a-4aa0d9053c99,fd6dd220-7915-4191-b6ef-264bd3ac2100,79c8fc9b-fe4f-47cb-8fc5-37b723479741,review,2.0,2022-11-27
d3908077-efc9-4bc1-8a7a-b1df4db1bbb0,d1a3ddaf-f528-4c21-ab4a-8572eeebdd1b,99716884-275c-45ac-a03b-69bf0e40f48d,tip,,2023-03-15
f6924f4b-70ef-48b3-ad4a-fa5589adddb0,cb2232f6-d082-47f5-a6ad-c4a409fee0d8,76043bb4-e7d8-4688-8ee1-ae91ff1e1232,review,4.0,2023-01-01
ab114ec5-4947-4e37-9ff3-4ffb325c358d,4e320528-bec4-46ee-a278-17797562ab64,e405ea98-d308-44ac-9132-16fed701069e,check-in,,2023-02-03
9c653112-b684-46d1-bab3-d6600c1a7450,9d814529-9161-42a0-a50a-3acad8f0e619,168c4afd-1f99-419f-b18c-0ddf92828322,check-in,,2023-11-05
07567d3d-f8be-45ad-ab48-6edcaed18f09,2840a071-7836-46cb-8145-56d05a9bc60c,6546ecfb-3c57-4d72-a451-7e62f6fec854,tip,,2022-03-10
f4d59095-481b-4173-a39e-c65706e01ca8,2d3dba9e-4ee3-4571-80d6-74132cf24141,3729fbd9-ac2d-46e2-a8e4-510ff19d5b40,review,5.0,2023-09-06
125fdc30-28d5-4ba4-9ebb-bdaff0d95b0a,7ffbd631-710c-4308-a6f1-85ed599d84f8,36e84090-017a-454f-b7d3-7cb18f0dc17a,review,3.0,2022-09-15
62784bd0-5161-4e7c-bfc7-9b43031463cb,73f1065a-59a1-44bd-ab2b-38aebd596ba6,86f7c4d7-498c-49a0-9902-1eef224a1c66,check-in,,2022-12-07
09594cb4-5a57-42a5-95c8-98d2780d22d2,8f16d4a9-08fe-43c2-a24b-1d015847a8ea,964cd9a3-e006-42e1-aab1-f42f1ac975c6,review,4.0,2022-03-11
f3205abd-2561-4b4b-9ed5-bfdfe01711f2,3ccfdd54-1fe0-4057-a923-30f54e747a58,cd81ecdd-be52-4392-bb62-7a5b09bf85e2,review,4.0,2023-01-27
74722711-594c-4bad-ac37-eee46273afb0,43a1e526-da04-4ef3-81cc-2b4b51dfac8e,8b27dc2f-1e6a-4cdb-a072-98e6fb8ee1ce,review,5.0,2022-08-27
6b769924-36fb-4aff-922a-2e1afa42d3cb,4e334358-48c3-4190-a973-46f6806db2b8,f9199d4e-bebb-4446-9f40-93ee647db3ef,review,3.0,2022-08-31
3bf86e58-68d0-4802-8969-06754406faae,16b5e5a7-96a7-4b9b-8c44-0f676f4337f3,f5236c69-70f0-4d59-96e1-595304d2321c,review,3.0,2022-05-21
b0d984ee-ae90-4011-9a7e-c1c57daed425,29a481f6-d81d-4942-a006-468e500634d1,609beb76-d9ab-41a7-a30a-cf30b18fe258,check-in,,2022-07-29
ecdd9939-8763-4de6-b963-d9fb7ab89e19,a512d3cd-802e-43c2-9e57-4b2702d963be,50f98800-6646-43bc-8763-faf152d3db68,check-in,,2022-12-03
4ca70f3d-e4c9-4c76-aea8-06ac2aac3611,a329b347-b834-464f-adfd-9e86ee145220,0868ade5-1bdd-4f2b-a5cc-33f15e0f44d2,review,5.0,2023-06-18
ba68238b-f5df-404f-9232-a914971de1f4,05fe6819-612f-42d3-ba12-af76fcc2beb2,6d98b1fd-5d58-4e80-ab1c-2f1d73f9b938,review,5.0,2022-08-23
6230dfdb-e68b-4528-a5b6-f5f7c3c253d4,e6e0a310-2cc3-4eb2-a2ab-da7f185c4479,71250373-79e3-4991-91d5-bc44adefebe8,check-in,,2023-07-07
beb74d2e-c635-4377-bb05-8f40e012b0ce,b3e4bb97-97f4-4c16-96a1-0fa78d0e99f1,5ce7f441-5122-4da0-a769-d6f0008cdb0c,review,4.0,2023-09-15
772121c6-878e-4a4d-9d20-5219cbc8aab1,0b7edcca-9cb9-4221-8c60-96ddef4c3122,bd168540-92b6-49a1-8c31-526dea88ad55,review,4.0,2023-10-12
484873a6-6f34-46a1-8853-0a51efe6af61,a445387d-45c9-49cb-9ced-5042773fe60c,b55fb97f-64e2-4049-9582-4c945b609e40,review,4.0,2022-06-27
a9745ce1-4e2a-4893-9828-58e1ca900bf3,a2eeeeae-87e9-4bfa-a9bf-8ea4628ab697,d50c5f19-8475-478c-a368-b9cb56b6bac5,review,4.0,2023-06-04
aa41e04d-3df1-4bf6-9dc3-480513b4e33d,ef46e018-f545-480f-8b77-2f6cbd00c13b,bfda2463-096c-44eb-8369-a06ffb56f845,review,3.0,2022-07-22
27a788bf-4a8b-4196-906c-5f807fbff93d,e4841bd0-d045-4de5-a018-353e71e87daf,7cf757cb-36ce-4423-8957-92aa1600d8a0,review,3.0,2022-10-20
e0f6a21e-d74c-47ed-8b0b-2346bcf11a7d,5293e155-7688-428e-9bcd-331bbd8880cc,6972b52c-994f-44eb-b2c8-b4504ab52036,review,3.0,2023-05-08
a51c9266-67dd-40a2-b885-235a7ebe97cb,d9147cd1-0eb5-4f06-8ea0-9b8995141a78,12266ac1-9db3-416e-a40d-361ce4f458d1,check-in,,2022-06-21
f72f0798-bc31-4ea5-8e98-95489f857cc1,31d09fc6-aaf3-401a-8bb1-bdcbb1ecbad8,8a70d306-30f7-4dda-86ad-b7c6a84a0c38,check-in,,2023-09-17
34edc6ca-b1b2-4279-b5cb-0efadc51c948,8f16d4a9-08fe-43c2-a24b-1d015847a8ea,08fc1bf8-38ab-4d9b-a533-6d0ac73448f7,review,4.0,2022-01-21
8b320879-35c9-4401-a2c3-5fc37785faf7,58eddfc6-18f4-42f4-9e4a-52dd2be9ae68,bcd0ad8b-0326-44b6-b471-a00768038655,review,5.0,2023-09-02
8842138e-fcc8-4f1f-933b-b3fe67ff20ee,c6ad8d2a-e728-4226-900c-14c1af92accc,0aa6f9d4-ba6a-4587-9807-4a5ae2fe65ec,tip,,2023-01-25
e4551a3e-1f28-4309-89d3-bc2c1a34c6df,41f21d69-00a6-4f9f-8a5b-bfebe66c3751,b7b85381-2eec-46b3-b640-2e21b15ab71a,review,2.0,2023-01-20
55513713-a5ac-4da2-9ff3-2fa23929a489,39b529b2-485c-4134-8105-70469593e4f9,0335889a-f404-402d-ab83-603bf4b28cfb,review,3.0,2023-04-26
305f24f0-287b-44f2-9ac2-cba7baf86921,8437f2d5-80fd-40ab-a8cc-dc5be2785258,416e3076-0085-48c7-8cc8-0c30f69e1664,tip,,2023-05-28
d835e98c-527f-48ec-928f-47939ca397a5,4a64dcb4-f09b-4dc0-8ab0-e04cedff6504,6b51ede7-d723-43f4-8a0d-ce6dcf6cd494,review,3.0,2023-02-19
b487b8df-36c4-46ba-937e-ec6dad90c701,09b5cf82-e751-49fc-a9c0-0cc8d3005306,4aff6f94-53d8-4b71-87c4-790e77c08570,review,3.0,2023-05-17
9075e8b8-b398-405e-9d86-84f80b1b4a3d,f88b6c68-02e6-4523-ad4f-bd5bf61b9ce1,d8ce6507-aede-463a-b80f-ea8bc7e4032c,review,5.0,2022-02-09
dbb510ae-7321-4c78-9a39-0eaeef7d3189,a1ae3bac-5a56-43ee-8837-bd651c315202,2478abac-f2fa-44f5-b9df-546697034b81,review,3.0,2022-07-18
e1aa8871-95fb-4571-be7a-6dc7fb3c54e1,efafedf6-a0a8-43e5-9aed-b18c2aafe768,1f1c14aa-8994-457f-96f5-4d25a079ec68,tip,,2023-12-28
726668b9-5179-4def-a2d8-6466358d16a3,7afc7d97-4279-4221-a136-7fbd4bf770e2,4b461b53-ca2a-4eb0-8381-999d2564c048,review,1.0,2023-10-29
83c8e029-f987-43b7-ba8e-ab3cb72b8fb2,a64f7955-c5fa-4973-a55f-1bc8b704a9ad,9a461195-b9b7-461e-a4c1-b437f263ac02,check-in,,2023-05-05
10e88157-0f77-4daa-9f68-a197a3c4c0c8,63a66a96-2091-458f-b244-5c25fe569467,4f717f1a-c9a3-4650-a03d-6d9f146b0edd,check-in,,2023-12-16
7a8b150c-64e6-4d93-9429-307dbd93babd,9dd16c79-9d9c-4a23-8a04-d4429891e5dd,d8d98c06-97f9-40f8-b10b-de3ed8ef5282,check-in,,2023-09-12
0eb43189-0a95-4628-a144-a668650c64cf,56c459b2-8b65-4646-8220-3ea7475dccfb,466b2e7a-8c3d-49bf-b02d-4d96925d5012,tip,,2022-09-11
f91e448f-0ef6-4af3-8baa-ce57d26c9779,93a5975e-3478-4643-8470-254de19ecd3b,271a6eb0-5ecb-4da3-a732-32074076e0b1,tip,,2022-04-30
55642dee-6497-4d6b-8793-0a9f628424a9,cb60f760-0913-410b-8873-d384a829b9ff,f714ce22-dccd-4808-88cd-c2ffd03bfd6a,review,4.0,2023-12-25
023b2f65-7e46-4980-870d-bec7de347243,7bce61d6-bef8-41bc-9d84-def88b969de7,8019e99d-7a9d-46b1-93ff-b9fe11e51b45,review,5.0,2023-03-10
8f5b8c7a-fbf6-4d3f-b5b0-4969e26b5131,c4d03a43-5da3-4697-a3b6-9c0018bf0960,671a0c0a-cb9c-4176-aed7-74c31d142139,check-in,,2023-06-30
7509ac90-ec3f-4947-accc-f1b6b5232c18,8bca92da-6b6a-44f6-ae47-ba85c840f2c7,1a5e370b-b16c-40b4-b2cf-e5af8f8af769,review,3.0,2023-02-26
396133a7-c6b3-4b8c-8ad7-12a12c0cc8d4,08cb5125-9181-498c-b47e-ecccb44af67d,5b4a58ab-efd2-4bbc-8d8c-7aaf60892f80,check-in,,2023-10-14
a9164c58-6f93-4b30-9928-e2b7504716d2,1dfca58c-40e4-4a77-aaba-1ecba13fb03a,c4105e4f-6aa0-4a63-b067-98c6f08afa78,review,3.0,2022-10-03
92b01e27-1f15-4752-a38b-783a9fe8f2ba,8bca92da-6b6a-44f6-ae47-ba85c840f2c7,9003b46c-f78f-4fd4-80bc-7fd7930abf97,review,4.0,2022-01-07
bb624cea-2833-4e02-82ea-9cfaeade3eec,d95c1d16-86f3-4339-88a2-7e05e845138d,f69f4f06-193c-4b2d-a4cb-c78e3ffc6d93,review,2.0,2022-03-13
31905649-c85f-45af-93ab-a74ef73c7749,6302c799-bc71-4814-b44e-cd9e1ed9eb51,c13a792a-a97d-4578-80ab-8a6069b6e177,review,5.0,2023-03-18
cd613bdf-eb81-40b6-a19c-97435f055422,875dca19-70fb-470e-96ef-8c4eab48184d,5274a73c-4ee0-41df-8d14-79b252274e29,check-in,,2023-05-14
e1c3f779-f9d7-45b9-ac2b-e6954267fa29,34b450f7-a717-48e3-a522-c68631b19900,f7060899-051e-4e33-826e-325320fd45ea,check-in,,2023-08-04
c959d060-ffb8-444b-a72a-fc954e93928a,93b92896-b2d1-4cc4-9f26-90ae03739cf4,9188afbc-804c-4421-b86f-384f131a58d3,check-in,,2022-03-02
90805ebc-b012-44bb-9e82-3317df187072,83384fad-1d98-4870-85d1-80ca7e07ae65,e0bf7a6a-b980-47d4-a3d0-288bfad0d232,review,5.0,2023-02-23
4161fce8-865e-443c-b632-350219e379ce,7547ac52-ca39-41ef-8bf8-4cbda2636d0a,3b1f144e-f043-4f0f-b730-122221fd2043,review,4.0,2022-03-23
186ffb05-de0e-4956-942f-338be40f71a2,cc284927-a56d-437c-a0fc-cf1be05c9ad6,c1b61e1d-de2d-4a32-bd32-1d134c991076,review,2.0,2022-12-17
64edf6b5-9119-4227-bbd5-0b9295e8f5bc,2b0fbb63-45a2-4435-acf0-52bb53cb926f,ccacaf55-89ec-474c-b77d-21b1a0ba79ab,review,1.0,2022-01-10
d28ce7b5-8169-49bc-830c-3e9fa1ae09a8,04fa7c5f-b007-4d40-9b38-4ee2242a0b00,32d36311-728f-4192-8eee-6ca202e62049,review,3.0,2022-04-10
5a7e06c8-a66e-4cf5-8a98-f24047d83483,d3f289cd-c548-4ce4-81b2-86e28d75e7bb,12462987-892c-456b-8e4b-9bea59237935,review,5.0,2022-09-30
e9f6001a-344b-495e-9125-e878f118bfc9,fec91fad-4a31-48e3-9550-829d54276361,6a07c4eb-c749-49ae-b890-b17209c244c5,review,5.0,2022-12-11
4c2a0da0-4830-4ad9-9808-3ace496864af,ebfa9c8d-f1d0-4fb4-acd3-a560dd54856e,df3a0517-1261-47fe-915d-bef2f54c3b2f,review,3.0,2023-01-05
e061ecca-bc27-4e25-91a3-aa24b3aad25c,d0e858dc-dff6-4e13-9a63-db1af7aa8979,0fa12304-eb36-4e0e-ae7a-8db116d0a443,review,2.0,2022-01-27
a8db2f32-56bd-4570-b2fe-efda6afc3a2f,58f331fb-043f-4e5e-a728-d1b8f70eaf17,1f6135ed-aaa7-48c6-8e99-f74a255704c5,review,3.0,2023-01-13
7c280d02-b3ea-4031-b464-24a2bb6e7668,71c86df1-57fd-417e-b9e7-23794c773cec,3e19590a-1412-43be-9688-13f786447522,review,3.0,2023-10-11
6f246cae-7f6c-4d25-a2f2-77735ef3d852,162e6c23-42b7-4ada-8b2d-f07101b8dafb,4554ea7b-888e-4447-ba96-4ba0bf3af1d1,review,3.0,2022-08-28
06c1b541-36e9-43cc-959f-20c87de19c2b,71f42e42-1a46-49e7-a9d8-0000d721acc4,087d6c1e-c4cf-4a18-93d6-a1fc8ef3c1a7,review,5.0,2023-03-15
5e93bb6c-dd5e-430b-9477-c9084848bdc5,c07ae9fd-3811-4c3e-9836-151c444de776,1b123e96-92cc-4f52-a0aa-afa63f5c1922,check-in,,2023-01-30
9cc7f34a-8eed-4e06-aa3d-d20e451f9582,1712c9ec-88db-41f0-b786-58ff2e9b9163,5808b727-2f8d-4a7c-af05-0805f52ccdba,check-in,,2023-06-17
d5a5356f-f757-4ef3-97d8-feb6e697ee2a,9c61a435-7005-416c-b314-fc36629b5ada,20f67111-e692-47e5-a708-a72045b6607b,review,2.0,2022-05-11
bea9e400-c805-4086-8fa8-527a09f71883,9669a2b7-4e41-447b-a786-99d296dc2d8f,f3a26434-9872-4366-8c07-babbcd543ae8,review,4.0,2022-06-22
cc005ca4-0919-4b60-a246-02441f58a51f,92816002-9827-4412-a596-82568b860b49,45ca394a-0b14-484d-b04e-1f33f48410d4,tip,,2022-09-07
ed72e33c-ce0b-44a8-9d00-3b3d8f19be70,c493bd8d-e433-435b-a60f-743cb2ce90f6,d3a8b29c-625c-4343-a85e-f7d1641cf8bd,review,3.0,2023-03-22
dc78058c-5bc9-4bd7-a88e-0e3a065e4743,3ad16b6a-5fc4-4e95-8a63-e3e5fcbc564e,5eedbbc1-e79f-4a54-a347-2a975dc35096,review,5.0,2022-10-15
4efaee5c-82f9-4447-bd4a-abdce517927d,79099e16-5669-4d8d-8535-4f2c3fd52a88,34e86b17-2d7a-4303-991a-82a71cf60201,review,3.0,2023-11-13
6f09ae23-963b-46f6-947a-35bb3b0763f8,8a824dbd-dbd0-4ac3-b9a7-caacfef05eb8,404c2cdd-817f-42cf-a78a-e9fe18ea8e2a,review,3.0,2023-12-10
4599466c-ddf6-42b6-a91c-c26e5261d0c8,52b745cb-1c8a-406f-bd76-e91c469eae33,3fe74d18-e4ee-4a56-be6b-da686e1308ed,review,4.0,2023-10-22
90cf9536-c087-4e47-a546-48886ed3dc9a,e5aa6912-d2a1-4592-9a04-d6906ce3e71f,8efc42c7-14ac-4ac3-bb02-3145cc7b6b5f,review,4.0,2022-08-27
9335f7e6-4c30-4fc0-ac61-cfc73d31f552,57cdcf3d-efc3-434e-8aa4-ab193860a3a9,bd56067a-b853-4870-bf50-d9e216e69fab,check-in,,2022-04-02
1a565ea7-49b9-46de-adad-c30b77eb4b13,eff3be78-d34f-4fea-94db-2e2e8946ce46,6c16d73d-58c9-429d-a79a-ce2da644d595,review,5.0,2022-04-29
34e2095f-19fd-45b5-ba02-115888433083,71cfe6c3-a82b-459b-b273-659bf01af374,0cb95f2a-793b-4572-96d2-2a6a29b3eaed,tip,,2023-08-14
61e70707-73d3-4b11-ab06-17f7259b5ee0,d6dc3346-f109-4580-bee1-71055cc334c2,e5b53c12-4d2d-407d-994c-a8d48c7e3c25,check-in,,2023-08-28
fb594c61-763f-41a6-9b83-553eba4f2621,bb9daf88-1761-4098-835c-14c1a009cf74,3ded5014-652d-4cb5-9d98-a8aa16162f30,review,2.0,2022-11-24
3788913d-c803-4b2a-9492-a4373861dd8d,d3532df6-553c-4b6b-be72-e5a670db9516,dd69efab-b22c-46e0-99d6-ea6c899fbbfa,review,5.0,2023-11-11
599dbcd4-ab52-44ff-b5fb-40db9dd1c3dc,f74847d0-ea2c-483e-919c-6ea575541f3e,8dd9139f-4885-4d9b-9cd0-4c19d8d01bf7,review,3.0,2023-07-06
9e138944-5136-4be5-9f39-fe7a2f0ddf5e,a4d93a1c-c019-42da-93c8-0331f08810a7,722cd84d-bbb1-4f36-b39c-745802200eaf,check-in,,2023-05-27
9dbdce8e-1844-4460-8151-465f2ee235f5,41f21d69-00a6-4f9f-8a5b-bfebe66c3751,44a4a88b-b5d6-478a-8c61-aca30569c716,review,1.0,2022-05-30
88ab3a64-5c59-4da2-80e6-7f71ca3ea885,1096926d-b01c-4555-8576-cda7fdddcd8d,c882b7c9-39bd-4c9b-96c8-ad69f5495786,check-in,,2022-11-13
83383170-6819-4206-8cc1-3e25a5c90600,74697561-84b0-40be-a350-d418b6db41ae,85a6fb29-fd1e-425e-b487-bed4b31384b1,check-in,,2023-12-25
8c22c9e3-9406-4de6-895f-d170253462a2,11d97991-eb7a-4199-93f8-ed5c6b2ccc70,67e85f90-95c0-4276-9567-2eb8a37f18f2,review,4.0,2022-10-26
76acdcb8-759e-444f-9d55-9d136d6f3650,4ec905cd-c7ab-45fd-9a82-46d0d7aa26c5,dd3578a5-c0da-4278-afac-5f7b64723756,review,3.0,2022-08-04
643df0de-19bd-446c-86e2-8492326f66b8,fce77a03-bd61-48aa-ae9b-50cf0c803f91,0f777b2b-a445-4800-814e-827f94ac02f2,check-in,,2022-07-03
692f1ad9-a6d6-40e7-b360-2ecb97c29c1a,83e041e2-6713-4a07-831b-de501d22c9f4,4583ee4b-0514-420b-8d2a-6f13ef254bd4,review,4.0,2023-11-07
fcea6397-d929-45fa-afb6-589228b550f8,09453744-9000-4baa-8b64-5a846e25ad77,02799658-9bb1-4c3e-9c03-0a9ccebaebbd,review,4.0,2022-12-12
90555bb7-79e7-41f7-b3bf-d58e308a68ad,244bfcb5-2f25-495f-aa08-1bb3e6441df7,fa6bbd7e-4f2b-4764-bf3e-5ebfb7a731ad,review,3.0,2023-02-05
62ae05df-df43-4c50-988d-66ec6b120c7e,645a1a8f-8423-4e05-b48b-531516bd30e2,34de2fd7-7e2b-48ea-9cf7-e323dce27287,review,3.0,2023-12-19
2058725e-d363-48d9-bc4c-add2e5c777cc,90876fbe-5a68-4ba3-8aae-8fc910221c8a,5765fb70-0288-448f-8ee0-7a1901746c4f,review,3.0,2023-08-18
3e52eb04-5fc3-40d0-85fc-8bd7f39162d2,458ca556-cd67-4001-92cd-2fa7b27d7058,724a4897-6663-4755-a3cb-4eeabe74a66c,check-in,,2023-11-02
cba76364-979c-45f2-9968-ebbb12dddea9,ac32d9ed-bda2-4430-9458-d68f3124552e,379d7d3d-7f81-4728-bb78-1eda32f0b2eb,review,4.0,2023-12-14
d4a0db87-5305-40e5-aaf3-19a8738744fa,6da52003-7f22-4e77-b048-16c7a50e32ff,6372055c-f2ea-45a7-a79a-0155b55a3d50,check-in,,2023-11-26
6b17350f-5f27-474a-98d7-4d26943630a6,1a537e98-f0f7-4bbe-970c-26007d4e60c3,efbc8e19-765a-41cd-9bbe-1fbd2d5e3ee2,review,4.0,2023-03-14
d46723e8-e6e5-48be-bc3c-a4c4eb7d6f24,812636b2-574c-48ec-981c-10e09446a4d1,510415b5-fd56-4213-808a-d4e4cb2e5fae,review,5.0,2022-12-31
0c91f71f-9041-4afb-9e0d-ea1af696bc00,a1ce84e4-3255-4ca0-b46f-7393b364eef4,4a7e4dc0-1228-433e-afe9-d8d89fb7dffb,review,3.0,2023-06-12
b74610fc-de02-4934-8bdc-2c31bdeb0ff1,0b277ab6-58c4-475a-a237-03dbdadead70,fba41b34-97d6-4c66-9092-6aa7c4ea2992,review,4.0,2022-09-08
2b803853-426d-4ff1-b728-c2f26caaee17,aceb69e0-4d67-424e-955f-dbaca500cb92,c8f13ab3-4984-4d05-8695-a2b549572a11,review,4.0,2023-12-06
bdf71fb7-9882-4d95-94ff-7234fec7466b,c12e0f7e-4d5d-44f3-8c6f-290e0421f6fe,14ee7e9a-b1df-44ef-96b4-38859e70b3ab,check-in,,2023-04-20
fa448300-60e2-4c41-8b7e-b4204c0f12fa,7fb4e69c-f741-474c-b4a3-ffe9d2568d3b,3c501453-fd9c-4faf-8430-b08e85f6a833,tip,,2023-10-10
